# ws,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9 # first row is center of energy bin
1.644177911044477725e+01,1.719691614402642646e-71,3.007710380736903931e-53,1.015500153336395075e-37,6.618874368562438074e-25,8.328148270048786081e-15,2.022893063241420296e-07,9.485441889722417974e-03,8.586227205388898831e-01,1.500401021254707257e-01,5.061421339116689241e-05
1.646676661669165398e+01,9.780515663555298526e-72,1.849521969199408724e-53,6.751740984588172248e-38,4.758085239924064939e-25,6.473048021269891029e-15,1.699987021483285353e-07,8.618715571080395529e-03,8.435282999954294425e-01,1.593738017159808951e-01,5.812920365859285723e-05
1.649175412293852716e+01,5.557113159586528465e-72,1.136211765506955669e-53,4.484642839283867757e-38,3.417091485440108875e-25,5.026266564668299128e-15,1.427232065840809190e-07,7.823549552616443012e-03,8.278911627403634510e-01,1.691230576866999957e-01,6.669489038223847443e-05
1.651674162918540745e+01,3.154372922117580008e-72,6.973252286738213207e-54,2.975885773717226260e-38,2.451643410091884647e-25,3.899047391858561616e-15,1.197070949059514454e-07,7.094820867233980755e-03,8.117515827578645204e-01,1.792936958085398214e-01,7.644816420544807770e-05
1.654172913543228418e+01,1.788764386409390740e-72,4.275508575374531991e-54,1.972790470516639749e-38,1.757253054973745208e-25,3.021675467404664043e-15,1.003047491705093998e-07,6.427696168417427677e-03,7.951505240278956554e-01,1.898906255365192530e-01,8.754228269646870174e-05
1.656671664167916092e+01,1.013373519225731755e-72,2.618885395932584168e-54,1.306537783960167538e-38,1.258309917380255621e-25,2.339448188514381755e-15,8.396521594021023437e-08,5.817622717513623760e-03,7.781294689020734623e-01,2.009177652090334276e-01,1.001486226530360414e-04
1.659170414792603765e+01,5.735380973558240026e-73,1.602586625345328657e-54,8.644488363400920462e-39,9.001548796817020388e-26,1.809486520365670536e-15,7.021883669956338847e-08,5.260318911621342589e-03,7.607302474050134933e-01,2.123779677621322193e-01,1.144585929795014330e-04
1.661669165417291438e+01,3.242883143188267260e-73,9.797219588158411723e-55,5.713903776200851053e-39,6.433142459617278953e-26,1.398213790230993661e-15,5.866568682486552248e-08,4.751764448004441171e-03,7.429948684300847761e-01,2.242729474363457376e-01,1.306857194484711078e-04
1.664167916041978756e+01,1.831794013045733577e-73,5.983571410093967125e-55,3.773139472405791517e-39,4.593094761673471107e-26,1.079364470287695042e-15,4.896559056208384237e-08,4.288190214250652693e-03,7.249653537655224023e-01,2.366032079745419014e-01,1.490679130379960805e-04
1.666666666666666430e+01,1.033708956933492281e-73,3.650853640383204155e-55,2.489138737534391781e-39,3.276151301649541797e-26,8.324132093642985744e-16,4.082950757774131504e-08,3.866067986673894872e-03,7.066835758472392870e-01,2.493679728275446372e-01,1.698699338714977202e-04
1.669165417291354103e+01,5.827687180679499851e-74,2.225382534644403556e-55,1.640482705778213425e-39,2.334526474801852701e-26,6.413367350428481443e-16,3.401211161776777629e-08,3.482100012768098336e-03,6.881911000891532959e-01,2.625651178993095303e-01,1.933860630713979119e-04
1.671664167916041777e+01,3.282241194790359652e-74,1.355162064599392472e-55,1.080116292811313230e-39,1.661919426820337338e-26,4.936391295506644630e-16,2.830540395370403527e-08,3.133208546912052712e-03,6.695290325906756435e-01,2.761911073752180146e-01,2.199429950589668807e-04
1.674162918540729450e+01,1.846805079331930560e-74,8.244306030155117816e-56,7.104699047040820591e-40,1.181945451395291889e-26,3.795852666588932662e-16,2.353322390263835205e-08,2.816525402051979661e-03,6.507378739650999666e-01,2.902409331849730156e-01,2.499029629809938627e-04
1.676661669165417479e+01,1.038120905403910943e-74,5.010640925161367120e-56,4.668712846472116691e-40,8.397716534239144006e-27,2.915985934107657031e-16,1.954653603973869027e-08,2.529381573784887909e-03,6.318573799722694284e-01,3.047080586556309978e-01,2.836671100072288916e-04
1.679160419790104797e+01,5.829765978489323644e-75,3.042347135640000964e-56,3.064960967783668115e-40,5.960755336104574835e-27,2.237885231887487406e-16,1.621938902002024188e-08,2.269296987172072025e-03,6.129264295749491387e-01,3.195843669100441042e-01,3.216791192084694924e-04
1.681659170414792470e+01,3.270623961016336410e-75,1.845442674063742023e-56,2.010152661857105197e-40,4.226858307416609189e-27,1.715799369923346099e-16,1.344545440675893403e-08,2.033970410754681966e-03,5.939829009712360719e-01,3.348601145613767649e-01,3.644291145809181484e-04
1.684157921039480144e+01,1.833101086822526345e-75,1.118326613153274079e-56,1.317071774240167430e-40,2.994403978957435912e-27,1.314230390830035735e-16,1.113506576527277206e-08,1.821269576651748630e-03,5.750635560861174778e-01,3.505238912449266664e-01,4.124578455136449092e-04
1.686656671664167817e+01,1.026404444116128730e-75,6.770380377816059811e-57,8.621168868576131790e-41,2.119236380584416564e-27,1.005663795739320577e-16,9.212688701095403395e-09,1.629221540307390333e-03,5.562039339340113520e-01,3.665625855145285827e-01,4.663611665894107665e-04
1.689155422288855490e+01,5.741520776791572328e-76,4.094810293993365028e-57,5.637663749872227660e-41,1.498389491300906790e-27,7.687947936926616347e-17,7.614761662173387103e-09,1.456003308442841782e-03,5.374382531921698680e-01,3.829613576117042451e-01,5.267948240486485705e-04
1.691654172913543164e+01,3.208571087906093694e-76,2.474177263946193019e-57,3.683057465107657129e-41,1.058391502392658878e-27,5.871436383027441149e-17,6.287855330631656952e-09,1.299932759063517941e-03,5.187993242522562776e-01,3.997036195918227119e-01,5.944795595179381371e-04
1.694152923538230837e+01,1.791318037268310764e-76,1.493496279662138828e-57,2.403776741247472959e-41,7.468687325975365896e-28,4.479758413678198334e-17,5.187105431335170839e-09,1.159459872982704842e-03,5.003184709451898859e-01,4.167710232625773115e-01,6.702065406917310933e-04
1.696651674162918511e+01,9.991024873776537657e-77,9.006452991559688907e-58,1.567314207385926356e-41,5.265244222080912705e-28,3.414610221607238488e-17,4.274879898827946279e-09,1.033158292253745676e-03,4.820254620629915165e-01,4.341434563561943905e-01,7.548431275440506752e-04
1.699150424787605829e+01,5.567031639054286792e-77,5.425999334790715307e-58,1.020926131809288368e-41,3.708250554214727208e-28,2.600183430102419553e-17,3.519646675879178959e-09,9.197172171516717698e-04,4.639484527314593487e-01,4.517990473180222843e-01,8.493389813197606318e-04
1.701649175412293857e+01,3.098943419511789059e-77,3.265742919041005004e-58,6.643682633389045068e-42,2.609131262242263864e-28,1.978076779410362343e-17,2.895013059245557822e-09,8.179336499102930801e-04,4.461139356195882311e-01,4.697141790506609293e-01,9.547325219974816092e-04
1.704147926036981531e+01,1.723375491629988393e-77,1.963634074165828881e-58,4.319164492575759436e-42,1.833999000919064386e-28,1.503344840157845698e-17,2.378911544641971172e-09,7.267049902968983040e-04,4.285467019063494698e-01,4.878635119046615398e-01,1.072157738112892653e-03
1.706646676661669204e+01,9.574640712922537963e-78,1.179547497352165047e-58,2.805219946585277291e-42,1.287889401090025228e-28,1.141432899186154612e-17,1.952910627366740567e-09,6.450219852842284081e-04,4.112698118629319333e-01,5.062200161545861166e-01,1.202851350769196031e-03
1.709145427286356878e+01,5.314242494161052581e-78,7.078587672988496080e-59,1.820163497302941481e-42,9.035128873936882355e-29,8.658017686291406749e-18,1.601632053337756088e-09,5.719620325518724084e-04,3.943045748497722158e-01,5.247550141426345904e-01,1.348160331324682474e-03
1.711644177911044551e+01,2.946704305222860729e-78,4.243792153721441664e-59,1.179859220352045503e-42,6.332372323921287229e-29,6.560891556119153218e-18,1.312258645725257111e-09,5.066828353014017758e-04,3.776705384724066139e-01,5.434382322120981934e-01,1.509549769626835356e-03
1.714142928535731869e+01,1.632330349819405856e-78,2.541779681150742252e-59,7.640579329219218868e-43,4.433787153828178093e-29,4.966878750809479240e-18,1.074119106489431185e-09,4.484164038919799034e-04,3.613854865892264234e-01,5.622378624894411869e-01,1.688611086744360194e-03
1.716641679160419542e+01,9.033496102113211619e-79,1.520890719697687126e-59,4.943092024236298506e-43,3.101412603859096888e-29,3.756475539971299749e-18,8.783381554599274543e-10,3.964633980802062790e-04,3.454654458175518417e-01,5.811206345076243007e-01,1.887070582925754782e-03
1.719140429785107216e+01,4.994361517095646399e-79,9.091476578074815799e-60,3.194827472206783370e-43,2.167307641920366654e-29,2.838271134332726971e-18,7.175420622587319102e-10,3.501878021659969977e-04,3.299247001424887582e-01,6.000518965946228800e-01,2.106798307976886619e-03
1.721639180409794889e+01,2.758547062924200472e-79,5.429341343057851153e-60,2.062872721225363699e-43,1.513066044784075836e-29,2.142414522386958547e-18,5.856110836677839353e-10,3.090119240894624347e-04,3.147758131957290595e-01,6.189957068807580010e-01,2.349817237398021084e-03
1.724137931034482563e+01,1.522148864432766524e-79,3.239188166251957577e-60,1.330680411100639144e-43,1.055289255214442009e-29,1.615583595793762733e-18,4.774715719907379129e-10,2.724117084775659657e-04,3.000296577392251862e-01,6.379149337066517544e-01,2.618312733447702555e-03
1.726636681659170236e+01,8.390931319707415521e-80,1.930640959662245810e-60,8.575341072894126124e-44,7.352947334541496091e-30,1.217115166364864299e-18,3.889215957396761315e-10,2.399123527872294454e-04,2.856954518612760952e-01,6.567713651412925291e-01,2.914642265810816774e-03
1.729135432283858265e+01,4.621037712500948293e-80,1.149590490066793618e-60,5.520842396330473278e-44,5.118323156515515454e-30,9.160311064132023585e-19,3.164848363945648440e-10,2.110842150185936693e-04,2.717808013702030512e-01,6.755258272472333125e-01,3.241345361743783442e-03
1.731634182908545583e+01,2.542407537224531546e-80,6.838504188436349945e-61,3.550876800891952147e-44,3.559346413938970468e-30,6.887554956417202084e-19,2.572883148337948975e-10,1.855390009627004870e-04,2.582917478533951483e-01,6.941383106580787388e-01,3.601153750459278654e-03
1.734132933533233256e+01,1.397420564343962375e-80,4.064015729061603587e-61,2.281613971950236165e-44,2.472800735451764449e-30,5.173640417899674943e-19,2.089601764637040804e-10,1.629262185866908264e-04,2.452328218568892437e-01,7.125681049628795893e-01,3.997001661110799811e-03
1.736631684157920930e+01,7.673356941477613522e-81,2.412825705862719717e-61,1.464620265031042599e-44,1.716264789532969456e-30,3.882430700324009440e-19,1.695443408899327970e-10,1.429298869326178984e-04,2.326071006329505642e-01,7.307739403232064168e-01,4.432036228054260681e-03
1.739130434782608603e+01,4.209397895199451919e-81,1.431109386396398507e-61,9.392565194639095216e-45,1.190024142712211475e-30,2.910633290643713692e-19,1.374293139169684782e-10,1.252654867980632861e-04,2.204162698997524095e-01,7.487141356827480276e-01,4.909627951131538721e-03
1.741629185407296276e+01,2.306911141303806777e-81,8.480003223706131580e-62,6.017549973791545304e-45,8.243346587512604311e-31,2.179955258581404129e-19,1.112888786699688071e-10,1.096771404655030261e-04,2.086606890585177010e-01,7.663467528662417649e-01,5.433381152553493423e-03
1.744127936031983950e+01,1.263042782554307343e-81,5.019905164898046747e-62,3.851514180121040983e-45,5.704632287930041346e-31,1.631112726451844531e-19,9.003273904818187093e-11,9.593500783899870557e-05,1.973394593187404178e-01,7.836297558056279922e-01,6.007144365599378748e-03
1.746626686656671623e+01,6.908465046203955487e-82,2.968734202471860956e-62,2.462745900089230983e-45,3.943919660087631058e-31,1.219260994125591323e-19,7.276549149642538707e-11,8.383288651968961427e-05,1.864504941913245339e-01,8.005211740768084505e-01,6.635020583827166453e-03
1.749125437281359297e+01,3.775038418440296881e-82,1.753975115017387102e-62,1.573200285068328947e-45,2.723985374617010580e-31,9.105120390219308375e-20,5.875255795724986552e-11,7.318600359410111836e-05,1.759905918223021171e-01,8.169792698810082188e-01,7.321377292850183779e-03
1.751624187906046615e+01,2.060807826675015981e-82,1.035265751395811856e-62,1.003979248171882778e-45,1.879566913862626062e-31,6.792834174578114445e-20,4.739193051766555702e-11,6.382898721090864180e-05,1.659555086559303394e-01,8.329627075610274156e-01,8.070856200027762967e-03
1.754122938530734643e+01,1.123905825946348315e-82,6.104591035224675892e-63,6.400910637511826586e-46,1.295648270420678048e-31,5.062821796686468080e-20,3.819076244225842809e-11,5.561400637262227831e-05,1.563400339350965451e-01,8.484307247051501299e-01,8.888382570697007240e-03
1.756621689155422317e+01,6.123484994229327241e-83,3.596148442268338349e-63,4.076947322666938981e-46,8.922627362776251593e-32,3.769732880685960594e-20,3.074599593682630313e-11,4.840906775969006760e-05,1.471380645688114275e-01,8.633433038605442533e-01,9.779174072894893099e-03
1.759120439780109990e+01,3.333064373195304724e-83,2.116386361191322325e-63,2.594207700467192721e-46,6.138675834438146888e-32,2.804173121524128001e-20,2.472834836284833756e-11,4.209645882731572549e-05,1.383426799206419755e-01,8.776613438542939516e-01,1.074874902596447898e-02
1.761619190404797664e+01,1.812445904366174915e-83,1.244310041928332966e-63,1.649114067139509063e-46,4.219227592012262712e-32,2.083892803424784219e-20,1.986908936821039829e-11,3.657132686259372629e-05,1.299462160981867953e-01,8.913468297036652999e-01,1.180293394205445510e-02
1.764117941029485337e+01,9.846065326735983945e-84,7.308673582696838678e-64,1.047304468514016152e-46,2.897126863102669153e-32,1.547113713170113220e-20,1.594913463461181061e-11,3.174038415427353417e-05,1.219403393514292416e-01,9.043630000886441200e-01,1.294787024341359852e-02
1.766616691654172655e+01,5.343633708054841676e-84,4.288691766715072465e-64,6.644641049621416726e-47,1.987368407234897948e-32,1.147480739022867295e-20,1.279006033644159648e-11,2.752072990377403262e-05,1.143161182169923351e-01,9.166745113589537253e-01,1.419002003260957760e-02
1.769115442278860328e+01,2.897256572116179378e-84,2.514128147377155418e-64,4.211593059415433064e-47,1.361963780668803049e-32,8.502465558348769072e-21,1.024670823862283655e-11,2.383877998842689547e-05,1.070640940754413323e-01,9.282475970550997380e-01,1.553617078746792265e-02
1.771614192903548002e+01,1.569327339472981690e-84,1.472401647019522058e-64,2.666843839990285025e-47,9.324574928404898492e-33,6.293911999762363994e-21,8.201106575433537578e-12,2.062929617167252953e-05,1.001743498196423776e-01,9.390502219383715099e-01,1.699343884771153598e-02
1.774112943528235675e+01,8.492126069486752642e-85,8.614726359304128512e-65,1.687038829009602393e-47,6.377769745220060523e-33,4.654497051406131710e-21,6.557478103205072194e-12,1.783450683586500403e-05,9.363657636335731560e-02,9.490522295483437842e-01,1.856927155609563312e-02
1.776611694152923349e+01,4.590876744915894020e-85,5.035388542933989375e-65,1.066175943523300522e-47,4.357977031042710138e-33,3.438754412947518517e-21,5.238145413954801911e-12,1.540331178797787673e-05,8.744013675060569035e-02,9.582254823379233732e-01,2.027144791335336316e-02
1.779110444777611377e+01,2.479425944809279747e-85,2.940361962714211383e-65,6.731455637224823423e-48,2.974934074038753631e-33,2.538083291087050599e-21,4.180175928786992117e-12,1.329056415373236941e-05,8.157412765742680372e-02,9.665439934754417317e-01,2.210807760361565427e-02
1.781609195402298695e+01,1.337774636707205752e-85,1.715319057053849302e-65,4.245857408559746059e-48,2.028831892213003800e-33,1.871487313396005402e-21,3.332635971986798248e-12,1.145642282900675237e-05,7.602743810839179828e-02,9.739840494502858270e-01,2.408759824523041410e-02
1.784107946026986369e+01,7.210926722227626985e-86,9.996899758825054719e-66,2.675457951736554650e-48,1.382264289896558948e-33,1.378618851785884506e-21,2.654345816468060826e-12,9.865769396700943479e-06,7.078880526022614250e-02,9.805243226728683759e-01,2.621877072119939422e-02
1.786606696651674042e+01,3.883072639576907168e-86,5.820523810756419117e-66,1.684252353743767522e-48,9.408327394100631452e-34,1.014560258500216924e-21,2.112046313493654714e-12,8.487683840886137810e-06,6.584686713410918546e-02,9.861459733208184364e-01,2.851067244384473953e-02
1.789105447276361716e+01,2.088989492602658769e-86,3.385595830171853021e-66,1.059235442742798448e-48,6.397496591080110408e-34,7.459123334902324786e-22,1.678903286332224463e-12,7.294973796689575300e-06,6.119021220626147395e-02,9.908327397508777112e-01,3.097268840996400194e-02
